Brand,Name,Audience score,Price,Pace,Arch support,Weight lab Weight brand,Lightweight,Drop lab Drop brand,Strike pattern,Size,Midsole softness,Toebox durability,Heel padding durability,Outsole durability,Breathability,Width / fit,Toebox width,Stiffness,Torsional rigidity,Heel counter stiffness,Plate,Rocker,Heel lab Heel brand,Forefoot lab Forefoot brand,Widths available,Orthotic friendly,Season,Removable insole,Ranking,Popularity,Gender,Terrain
New Balance,Fresh Foam X 860 v14,"85
 Good!",$140,Daily running,Stability,10.4 oz / 295g 10.5 oz / 298g,0,9.3 mm 8.0 mm,HeelMid/forefoot,Slightly small,Soft,Decent,Bad,Decent,Moderate,Medium,Medium,Moderate,Moderate,Stiff,0,0,36.8 mm 38.0 mm,27.5 mm 30.0 mm,NarrowNormalWideX-Wide,1,All seasons,1,#217 Bottom 40%,#35 Top 10%,,
New Balance,Fresh Foam X 860 v14,"85
 Good!",$140,Daily running,Stability,10.4 oz / 295g 10.5 oz / 298g,0,9.3 mm 8.0 mm,HeelMid/forefoot,Slightly small,Soft,Decent,Bad,Decent,Moderate,Medium,Medium,Moderate,Moderate,Stiff,0,0,36.8 mm 38.0 mm,27.5 mm 30.0 mm,NarrowNormalWideX-Wide,1,All seasons,1,#218 Bottom 40%,#35 Top 10%,,
New Balance,Fresh Foam X 860 v14,"85
 Good!",$140,Daily running,Stability,10.4 oz / 295g 10.5 oz / 298g,0,9.3 mm 8.0 mm,HeelMid/forefoot,Slightly small,Soft,Decent,Bad,Decent,Moderate,Medium,Medium,Moderate,Moderate,Stiff,0,0,36.8 mm 38.0 mm,27.5 mm 30.0 mm,NarrowNormalWideX-Wide,1,All seasons,1,#216 Bottom 40%,#35 Top 10%,,
new Balance,Fresh Foam X 860 v14,"85
 Good!",$140,Daily running,Stability,10.4 oz / 295g 10.5 oz / 298g,0,9.3 mm 8.0 mm,HeelMid/forefoot,Slightly small,Soft,Decent,Bad,Decent,Moderate,Medium,Medium,Moderate,Moderate,Stiff,0,0,36.8 mm 38.0 mm,27.5 mm 30.0 mm,NarrowNormalWideX-Wide,1,All seasons,1,#215 Bottom 41%,#35 Top 10%,,
New Balance,Fresh Foam X 860 v14,"85
 Good!",$140,Daily running,Stability,10.4 oz / 295g 10.5 oz / 298g,0,9.3 mm 8.0 mm,HeelMid/forefoot,Slightly small,Soft,Decent,Bad,Decent,Moderate,Medium,Medium,Moderate,Moderate,Stiff,0,0,36.8 mm 38.0 mm,27.5 mm 30.0 mm,NarrowNormalWideX-Wide,1,All seasons,1,#215 Bottom 41%,#35 Top 10%,,
New Balance,Fresh Foam X 860 v14,"85
 Good!",$140,Daily running,Stability,10.4 oz / 295g 10.5 oz / 298g,0,9.3 mm 8.0 mm,HeelMid/forefoot,Slightly small,Soft,Decent,Bad,Decent,Moderate,Medium,Medium,Moderate,Moderate,Stiff,0,0,36.8 mm 38.0 mm,27.5 mm 30.0 mm,NarrowNormalWideX-Wide,1,All seasons,1,#215 Bottom 41%,#35 Top 10%,,
New Balance,Fresh Foam X 860 v14,"85
 Good!",$140,Daily running,Stability,10.4 oz / 295g 10.5 oz / 298g,0,9.3 mm 8.0 mm,HeelMid/forefoot,Slightly small,Soft,Decent,Bad,Decent,Moderate,Medium,Medium,Moderate,Moderate,Stiff,0,0,36.8 mm 38.0 mm,27.5 mm 30.0 mm,NarrowNormalWideX-Wide,1,All seasons,1,#215 Bottom 41%,#35 Top 10%,,
New Balance,Fresh Foam X 860 v14,"85
 Good!",$140,Daily running,Stability,10.4 oz / 295g 10.5 oz / 298g,0,9.3 mm 8.0 mm,HeelMid/forefoot,Slightly small,Soft,Decent,Bad,Decent,Moderate,Medium,Medium,Moderate,Moderate,Stiff,0,0,36.8 mm 38.0 mm,27.5 mm 30.0 mm,NarrowNormalWideX-Wide,1,All seasons,1,#215 Bottom 41%,#35 Top 10%,,
New Balance,Fresh Foam X 860 v14,"85
 Good!",$140,Daily running,Stability,10.4 oz / 295g 10.5 oz / 298g,0,9.3 mm 8.0 mm,HeelMid/forefoot,Slightly small,Soft,Decent,Bad,Decent,Moderate,Medium,Medium,Moderate,Moderate,Stiff,0,0,36.8 mm 38.0 mm,27.5 mm 30.0 mm,NarrowNormalWideX-Wide,1,All seasons,1,#215 Bottom 41%,#35 Top 10%,,
New Balance,Fresh Foam X 860 v14,"85
 Good!",$140,Daily running,Stability,10.4 oz / 295g 10.5 oz / 298g,0,9.3 mm 8.0 mm,HeelMid/forefoot,Slightly small,Soft,Decent,Bad,Decent,Moderate,Medium,Medium,Moderate,Moderate,Stiff,0,0,36.8 mm 38.0 mm,27.5 mm 30.0 mm,NarrowNormalWideX-Wide,1,All seasons,1,#215 Bottom 41%,#35 Top 10%,,
New Balance,Fresh Foam X 860 v14,"85
 Good!",$140,Daily running,Stability,10.4 oz / 295g 10.5 oz / 298g,0,9.3 mm 8.0 mm,HeelMid/forefoot,Slightly small,Soft,Decent,Bad,Decent,Moderate,Medium,Medium,Moderate,Moderate,Stiff,0,0,36.8 mm 38.0 mm,27.5 mm 30.0 mm,NarrowNormalWideX-Wide,1,All seasons,1,#215 Bottom 41%,#35 Top 10%,,
New Balance,Fresh Foam X 860 v14,"85
 Good!",$140,Daily running,Stability,10.4 oz / 295g 10.5 oz / 298g,0,9.3 mm 8.0 mm,HeelMid/forefoot,Slightly small,Soft,Decent,Bad,Decent,Moderate,Medium,Medium,Moderate,Moderate,Stiff,0,0,36.8 mm 38.0 mm,27.5 mm 30.0 mm,NarrowNormalWideX-Wide,1,All seasons,1,#215 Bottom 41%,#35 Top 10%,,
New Balance,Fresh Foam X 860 v14,"85
 Good!",$140,Daily running,Stability,10.4 oz / 295g 10.5 oz / 298g,0,9.3 mm 8.0 mm,HeelMid/forefoot,Slightly small,Soft,Decent,Bad,Decent,Moderate,Medium,Medium,Moderate,Moderate,Stiff,0,0,36.8 mm 38.0 mm,27.5 mm 30.0 mm,NarrowNormalWideX-Wide,1,All seasons,1,#215 Bottom 41%,#35 Top 10%,,
New Balance,Fresh Foam X 860 v14,"85
 Good!",$140,Daily running,Stability,10.4 oz / 295g 10.5 oz / 298g,0,9.3 mm 8.0 mm,HeelMid/forefoot,Slightly small,Soft,Decent,Bad,Decent,Moderate,Medium,Medium,Moderate,Moderate,Stiff,0,0,36.8 mm 38.0 mm,27.5 mm 30.0 mm,NarrowNormalWideX-Wide,1,All seasons,1,#215 Bottom 41%,#35 Top 10%,,
New Balance,Fresh Foam X 860 v14,"85
 Good!",$140,Daily running,Stability,10.4 oz / 295g 10.5 oz / 298g,0,9.3 mm 8.0 mm,HeelMid/forefoot,Slightly small,Soft,Decent,Bad,Decent,Moderate,Medium,Medium,Moderate,Moderate,Stiff,0,0,36.8 mm 38.0 mm,27.5 mm 30.0 mm,NarrowNormalWideX-Wide,1,All seasons,1,#215 Bottom 41%,#35 Top 10%,,
New Balance,Fresh Foam X 880 v14,"88
 Great!",$140,Daily running,Neutral,8.9 oz / 251g 8.7 oz / 247g,0,8.0 mm 8.0 mm,HeelMid/forefoot,Slightly small,Soft,Decent,Bad,Decent,Moderate,Medium,Wide,Moderate,Moderate,Moderate,0,0,33.0 mm 31.0 mm,25.0 mm 23.0 mm,NarrowNormalWideX-Wide,1,All seasons,1,#266 Top 42%,#96 Top 15%,,
New Balance,Fresh Foam X 880 v14 GTX,"73
 Bad!",$160,Daily running,Neutral,9.2 oz / 261g 9.1 oz / 257g,0,11.3 mm 8.0 mm,Heel,True to size,Soft,Good,Decent,Good,Warm,Medium,Medium,Moderate,Stiff,Stiff,0,0,35.4 mm 31.0 mm,24.1 mm 23.0 mm,NormalWide,1,Winter,1,#357 Bottom 2%,#305 Bottom 16%,,
New Balance,Fresh Foam X 880 v15,"85
 Good!",$140,Daily running,Neutral,10.1 oz / 286g 9.9 oz / 281g,0,4.3 mm 6.0 mm,Mid/forefoot,Slightly small,Soft,Decent,Good,Decent,Moderate,Medium,Medium,Stiff,Stiff,Stiff,0,1,39.7 mm 40.5 mm,35.4 mm 34.5 mm,NarrowNormalWideX-Wide,1,All seasons,1,#201 Bottom 45%,#31 Top 9%,,
New Balance,Fresh Foam X 880 v15,"85
 Good!",$140,Daily running,Neutral,10.1 oz / 286g 9.9 oz / 281g,0,4.3 mm 6.0 mm,Mid/forefoot,Slightly small,Soft,Decent,Good,Decent,Moderate,Medium,Medium,Stiff,Stiff,Stiff,0,1,39.7 mm 40.5 mm,35.4 mm 34.5 mm,NarrowNormalWideX-Wide,1,All seasons,1,#201 Bottom 45%,#31 Top 9%,,
New Balance,Fresh Foam X Balos,"90
 Superb!",$200,Daily running,Neutral,8.7 oz / 247g 9.2 oz / 261g,1,5.9 mm 6.0 mm,Mid/forefoot,True to size,Soft,Bad,Good,Good,Moderate,Medium,Medium,Moderate,Stiff,Stiff,0,1,37.8 mm 38.5 mm,31.9 mm 32.5 mm,NormalWide,1,All seasons,1,#65 Top 18%,#51 Top 14%,,
New Balance,Fresh Foam X Balos,"90
 Superb!",$200,Daily running,Neutral,8.7 oz / 247g 9.2 oz / 261g,1,5.9 mm 6.0 mm,Mid/forefoot,True to size,Soft,Bad,Good,Good,Moderate,Medium,Medium,Moderate,Stiff,Stiff,0,1,37.8 mm 38.5 mm,31.9 mm 32.5 mm,NormalWide,1,All seasons,1,#65 Top 18%,#51 Top 14%,,
New Balance,Fresh Foam X Evoz v3,"79
 Good!",$100,Daily running,Neutral,9.1 oz / 257g 9.5 oz / 270g,0,7.9 mm 6.0 mm,Mid/forefoot,True to size,Balanced,Decent,Decent,Good,Warm,Narrow,Medium,Moderate,Moderate,Stiff,0,0,34.3 mm 32.0 mm,26.4 mm 26.0 mm,NormalWideX-Wide,1,All seasons,1,#584 Bottom 9%,#260 Top 41%,,
New Balance,Fresh Foam X Evoz v4,"82
 Good!",$100,Daily running,Neutral,10.1 oz / 286g 10.6 oz / 301g,0,5.5 mm 8.0 mm,Mid/forefoot,True to size,Soft,Decent,Decent,Decent,Moderate,Medium,Medium,Stiff,Stiff,Stiff,0,0,31.4 mm 32.0 mm,25.9 mm 24.0 mm,NormalWideX-Wide,1,All seasons,1,#285 Bottom 22%,#81 Top 23%,,
New Balance,Fresh Foam X Evoz v4,"82
 Good!",$100,Daily running,Neutral,10.1 oz / 286g 10.6 oz / 301g,0,5.5 mm 8.0 mm,Mid/forefoot,True to size,Soft,Decent,Decent,Decent,Moderate,Medium,Medium,Stiff,Stiff,Stiff,0,0,31.4 mm 32.0 mm,25.9 mm 24.0 mm,NormalWideX-Wide,1,All seasons,1,#285 Bottom 22%,#81 Top 23%,,
New Balance,Fresh Foam X Kaiha Road,"81
 Good!",$100,Daily running,Neutral,9.9 oz / 281g 10.6 oz / 300g,0,3.8 mm 4.0 mm,Mid/forefoot,True to size,Soft,Bad,Bad,Good,Moderate,Medium,Medium,Stiff,Stiff,Moderate,0,0,35.8 mm,32.0 mm,NormalWideX-Wide,1,All seasons,1,#293 Bottom 19%,#17 Top 5%,,
New Balance,Fresh Foam X More v4,"87
 Great!",$150,Daily running,Neutral,10.6 oz / 301g 10.6 oz / 301g,0,4.6 mm 4.0 mm,Mid/forefoot,True to size,Soft,Bad,-,-,Warm,Narrow,Narrow,Moderate,Flexible,Flexible,0,0,32.5 mm 35.0 mm,27.9 mm 31.0 mm,NormalWide,1,All seasons,1,#315 Top 49%,#22 Top 4%,,
New Balance,Fresh Foam X More v5,"87
 Great!",$155,Daily running,Neutral,10.9 oz / 308g 10.7 oz / 303g,0,7.8 mm 4.0 mm,Mid/forefoot,Slightly small,Soft,Decent,Decent,Good,Breathable,Medium,Narrow,Stiff,Stiff,Stiff,0,1,42.1 mm 43.0 mm,34.3 mm 39.0 mm,NormalWideX-Wide,1,SummerAll seasons,1,#292 Top 46%,#2 Top 1%,,
New Balance,Fresh Foam X More v6,"88
 Great!",$155,Daily running,Neutral,10.7 oz / 302g 10.8 oz / 306g,0,3.3 mm 4.0 mm,Mid/forefoot,True to size,Soft,Decent,Good,Good,Warm,Medium,Medium,Stiff,Moderate,Moderate,0,0,41.8 mm 44.0 mm,38.5 mm 40.0 mm,NormalWideX-Wide,1,All seasons,1,#130 Top 36%,#9 Top 3%,,
New Balance,Fresh Foam X More v6,"88
 Great!",$155,Daily running,Neutral,10.7 oz / 302g 10.8 oz / 306g,0,3.3 mm 4.0 mm,Mid/forefoot,True to size,Soft,Decent,Good,Good,Warm,Medium,Medium,Stiff,Moderate,Moderate,0,0,41.8 mm 44.0 mm,38.5 mm 40.0 mm,NormalWideX-Wide,1,All seasons,1,#130 Top 36%,#9 Top 3%,,
New Balance,Fresh Foam X Tempo v2,"77
 Decent!",$120,Daily runningTempo,Neutral,8.6 oz / 244g 9.2 oz / 260g,1,7.0 mm 6.0 mm,Mid/forefoot,True to size,Soft,Good,Decent,Good,Warm,Narrow,Medium,Flexible,Flexible,Moderate,0,0,29.2 mm 28.0 mm,22.2 mm 22.0 mm,NormalWide,1,All seasons,1,#333 Bottom 9%,#187 Bottom 48%,,
New Balance,Fresh Foam X Vongo v6,"88
 Great!",$150,Daily running,Stability,11 oz / 312g 10.9 oz / 309g,0,5.6 mm 6.0 mm,Mid/forefoot,True to size,Soft,Decent,Good,Good,Warm,Medium,Medium,Moderate,Moderate,Stiff,0,1,36.1 mm 35.5 mm,30.5 mm 29.5 mm,NormalWideX-Wide,1,Winter,1,#123 Top 34%,#34 Top 10%,,
New Balance,Fresh Foam X Vongo v6,"88
 Great!",$150,Daily running,Stability,11 oz / 312g 10.9 oz / 309g,0,5.6 mm 6.0 mm,Mid/forefoot,True to size,Soft,Decent,Good,Good,Warm,Medium,Medium,Moderate,Moderate,Stiff,0,1,36.1 mm 35.5 mm,30.5 mm 29.5 mm,NormalWideX-Wide,1,Winter,1,#123 Top 34%,#34 Top 10%,,
New Balance,FuelCell Propel v5,"80
 Good!",$120,Daily runningTempo,Neutral,9.5 oz / 269g 9.7 oz / 275g,0,6.7 mm 6.0 mm,Mid/forefoot,Slightly small,Soft,Bad,Bad,Decent,Breathable,Medium,Medium,Moderate,Moderate,Moderate,0,0,35.2 mm 37.0 mm,28.5 mm 31.0 mm,NormalWide,1,SummerAll seasons,1,#310 Bottom 15%,#185 Bottom 49%,,
New Balance,FuelCell Propel v5,"80
 Good!",$120,Daily runningTempo,Neutral,9.5 oz / 269g 9.7 oz / 275g,0,6.7 mm 6.0 mm,Mid/forefoot,Slightly small,Soft,Bad,Bad,Decent,Breathable,Medium,Medium,Moderate,Moderate,Moderate,0,0,35.2 mm 37.0 mm,28.5 mm 31.0 mm,NormalWide,1,SummerAll seasons,1,#310 Bottom 15%,#185 Bottom 49%,,
New Balance,FuelCell RC Elite v2,"89
 Great!",$225,Competition,Neutral,7.7 oz / 217g 7.8 oz / 221g,1,8.3 mm 8.0 mm,HeelMid/forefoot,Slightly small,-,-,-,-,Moderate,Narrow,-,Stiff,Stiff,Flexible,Carbon plate,1,34.1 mm 39.0 mm,25.8 mm 31.0 mm,Normal,1,All seasons,1,#76 Top 21%,#222 Bottom 39%,,
New Balance,FuelCell Rebel v2,"89
 Great!",$130,Tempo,Neutral,7.1 oz / 201g 7.4 oz / 210g,1,8.9 mm 6.0 mm,HeelMid/forefoot,Half size small,-,-,-,-,Breathable,Narrow,-,Moderate,Flexible,Flexible,0,1,26.2 mm 26.0 mm,17.3 mm 20.0 mm,Normal,0,SummerAll seasons,0,#203 Top 32%,#522 Bottom 19%,,
New Balance,FuelCell Rebel v3,"89
 Great!",$130,Tempo,Neutral,7.4 oz / 211g 7.4 oz / 211g,1,9.0 mm 6.0 mm,HeelMid/forefoot,Half size small,Soft,Decent,Bad,-,Breathable,Narrow,Narrow,Moderate,Flexible,Moderate,0,0,31.7 mm 29.5 mm,22.7 mm 23.5 mm,NormalWide,1,SummerAll seasons,1,#138 Top 22%,#371 Bottom 42%,,
New Balance,FuelCell Rebel v4,"86
 Good!",$140,Daily runningTempo,Neutral,7.5 oz / 213g 7.7 oz / 218g,1,6.5 mm 6.0 mm,Mid/forefoot,Slightly small,Soft,Bad,Good,Good,Moderate,Medium,Wide,Flexible,Flexible,Flexible,0,1,28.0 mm 30.0 mm,21.5 mm 24.0 mm,NormalWide,1,All seasons,1,#386 Bottom 39%,#45 Top 8%,,
New Balance,FuelCell Rebel v5,"91
 Superb!",$140,Daily runningTempo,Neutral,7.8 oz / 220g 7.9 oz / 225g,1,6.3 mm 6.0 mm,Mid/forefoot,True to size,Soft,Bad,Good,Good,Moderate,Medium,Medium,Moderate,Flexible,Moderate,0,1,33.0 mm 35.0 mm,26.7 mm 29.0 mm,NormalWide,1,All seasons,1,#26 Top 8%,#39 Top 11%,,
New Balance,FuelCell Rebel v5,"91
 Superb!",$140,Daily runningTempo,Neutral,7.8 oz / 220g 7.9 oz / 225g,1,6.3 mm 6.0 mm,Mid/forefoot,True to size,Soft,Bad,Good,Good,Moderate,Medium,Medium,Moderate,Flexible,Moderate,0,1,33.0 mm 35.0 mm,26.7 mm 29.0 mm,NormalWide,1,All seasons,1,#26 Top 8%,#39 Top 11%,,
New Balance,FuelCell Rebel v5,"91
 Superb!",$140,Daily runningTempo,Neutral,7.8 oz / 220g 7.9 oz / 225g,1,6.3 mm 6.0 mm,Mid/forefoot,True to size,Soft,Bad,Good,Good,Moderate,Medium,Medium,Moderate,Flexible,Moderate,0,1,33.0 mm 35.0 mm,26.7 mm 29.0 mm,NormalWide,1,All seasons,1,#26 Top 8%,#39 Top 11%,,
New Balance,FuelCell SuperComp Elite v3,"87
 Great!",$230,CompetitionTempo,Neutral,7.7 oz / 217g 7.6 oz / 215g,1,14.2 mm 4.0 mm,Heel,Slightly small,Soft,Bad,Good,Good,Breathable,Narrow,Medium,Stiff,Stiff,Moderate,Carbon plate,1,36.4 mm 40.0 mm,22.2 mm 36.0 mm,NarrowNormal,1,SummerAll seasons,1,#336 Bottom 47%,#108 Top 17%,,
New Balance,FuelCell SuperComp Elite v4,"88
 Great!",$250,Competition,Neutral,8.2 oz / 232g 8.1 oz / 230g,1,9.3 mm 4.0 mm,HeelMid/forefoot,Half size small,Soft,Decent,Decent,Good,Moderate,Medium,Wide,Stiff,Stiff,Flexible,Carbon plate,1,38.2 mm 40.0 mm,28.9 mm 36.0 mm,NormalWide,1,All seasons,1,#236 Top 37%,#26 Top 5%,,
New Balance,FuelCell SuperComp Elite v5,"92
 Superb!",$265,Competition,Neutral,7 oz / 198g 7.5 oz / 213g,1,10.7 mm 8.0 mm,Heel,True to size,Soft,Bad,Decent,Decent,Moderate,Medium,Medium,Moderate,Stiff,Flexible,Carbon plate,1,39.3 mm 40.0 mm,28.6 mm 32.0 mm,NormalWide,1,All seasons,1,#9 Top 3%,#45 Top 13%,,Road
New Balance,FuelCell SuperComp Elite v5,"92
 Superb!",$265,Competition,Neutral,7 oz / 198g 7.5 oz / 213g,1,10.7 mm 8.0 mm,Heel,True to size,Soft,Bad,Decent,Decent,Moderate,Medium,Medium,Moderate,Stiff,Flexible,Carbon plate,1,39.3 mm 40.0 mm,28.6 mm 32.0 mm,NormalWide,1,All seasons,1,#9 Top 3%,#45 Top 13%,,
New Balance,FuelCell SuperComp Elite v5,"92
 Superb!",$265,Competition,Neutral,7 oz / 198g 7.5 oz / 213g,1,10.7 mm 8.0 mm,Heel,True to size,Soft,Bad,Decent,Decent,Moderate,Medium,Medium,Moderate,Stiff,Flexible,Carbon plate,1,39.3 mm 40.0 mm,28.6 mm 32.0 mm,NormalWide,1,All seasons,1,#12 Top 4%,#45 Top 13%,,
New Balance,FuelCell SuperComp Elite v5,"92
 Superb!",$265,Competition,Neutral,7 oz / 198g 7.5 oz / 213g,1,10.7 mm 8.0 mm,Heel,True to size,Soft,Bad,Decent,Decent,Moderate,Medium,Medium,Moderate,Stiff,Flexible,Carbon plate,1,39.3 mm 40.0 mm,28.6 mm 32.0 mm,NormalWide,1,All seasons,1,#12 Top 4%,#45 Top 13%,,
New Balance,FuelCell SuperComp Pacer v2,"81
 Good!",$200,CompetitionTempo,Neutral,7.1 oz / 200g 7.4 oz / 209g,1,7.5 mm 8.0 mm,HeelMid/forefoot,Half size small,Soft,Decent,Decent,Good,Breathable,Medium,Medium,Stiff,Stiff,Flexible,Carbon plate,0,32.9 mm 35.0 mm,25.4 mm 27.0 mm,Normal,1,SummerAll seasons,1,#289 Bottom 20%,#128 Top 36%,,
New Balance,FuelCell SuperComp Pacer v2,"81
 Good!",$200,CompetitionTempo,Neutral,7.1 oz / 200g 7.4 oz / 209g,1,7.5 mm 8.0 mm,Mid/forefoot,Half size small,Soft,Decent,Decent,Good,Breathable,Medium,Medium,Stiff,Stiff,Flexible,Carbon plate,0,32.9 mm 35.0 mm,25.4 mm 27.0 mm,Normal,1,SummerAll seasons,1,#290 Bottom 20%,#129 Top 36%,,
New Balance,FuelCell SuperComp Pacer v2,"81
 Good!",$200,CompetitionTempo,Neutral,7.1 oz / 200g 7.4 oz / 209g,1,7.5 mm 8.0 mm,Mid/forefoot,Half size small,Soft,Decent,Decent,Good,Breathable,Medium,Medium,Stiff,Stiff,Flexible,Carbon plate,0,32.9 mm 35.0 mm,25.4 mm 27.0 mm,Normal,1,SummerAll seasons,1,#289 Bottom 21%,#129 Top 36%,,
New Balance,Fuelcell Supercomp Trainer,"88
 Great!",$180,Tempo,Neutral,10.5 oz / 298g 11.3 oz / 320g,0,10.3 mm 8.0 mm,Heel,Slightly small,Soft,-,-,-,Breathable,Narrow,-,Stiff,Stiff,Flexible,Carbon plate,1,40.2 mm 47.0 mm,29.9 mm 39.0 mm,Normal,1,SummerAll seasons,1,#269 Top 42%,#203 Top 32%,,
New Balance,FuelCell SuperComp Trainer v2,"89
 Great!",$180,Tempo,Neutral,9.3 oz / 264g 9.7 oz / 275g,0,8.4 mm 6.0 mm,HeelMid/forefoot,True to size,Soft,Bad,Good,Good,Moderate,Medium,Wide,Stiff,Stiff,Moderate,Carbon plate,1,39.3 mm 40.0 mm,30.9 mm 34.0 mm,NormalWide,1,All seasons,1,#133 Top 21%,#131 Top 21%,,
New Balance,FuelCell SuperComp Trainer v3,"85
 Good!",$180,Tempo,Neutral,9.8 oz / 278g 9.8 oz / 278g,0,7.3 mm 6.0 mm,Mid/forefoot,True to size,Soft,Bad,Good,Decent,Moderate,Medium,Medium,Stiff,Stiff,Moderate,Carbon plate,1,36.8 mm 41.0 mm,29.5 mm 35.0 mm,NormalWide,1,All seasons,1,#211 Bottom 42%,#40 Top 11%,,
New Balance,FuelCell SuperComp Trainer v3,"85
 Good!",$180,Tempo,Neutral,9.8 oz / 278g 9.8 oz / 278g,0,7.3 mm 6.0 mm,Mid/forefoot,True to size,Soft,Bad,Good,Decent,Moderate,Medium,Medium,Stiff,Stiff,Moderate,Carbon plate,1,36.8 mm 41.0 mm,29.5 mm 35.0 mm,NormalWide,1,All seasons,1,#211 Bottom 42%,#40 Top 11%,,
New Balance,FuelCell SuperComp Trainer v3,"85
 Good!",$180,Tempo,Neutral,9.8 oz / 278g 9.8 oz / 278g,0,7.3 mm 6.0 mm,Mid/forefoot,True to size,Soft,Bad,Good,Decent,Moderate,Medium,Medium,Stiff,Stiff,Moderate,Carbon plate,1,36.8 mm 41.0 mm,29.5 mm 35.0 mm,NormalWide,1,All seasons,1,#211 Bottom 42%,#40 Top 11%,,
New Balance,FuelCell SuperComp Trainer v3,"85
 Good!",$180,Tempo,Neutral,9.8 oz / 278g 9.8 oz / 278g,0,7.3 mm 6.0 mm,Mid/forefoot,True to size,Soft,Bad,Good,Decent,Moderate,Medium,Medium,Stiff,Stiff,Moderate,Carbon plate,1,36.8 mm 41.0 mm,29.5 mm 35.0 mm,NormalWide,1,All seasons,1,#211 Bottom 42%,#40 Top 11%,,
New Balance,FuelCell SuperComp Trainer v3,"85
 Good!",$180,Tempo,Neutral,9.8 oz / 278g 9.8 oz / 278g,0,7.3 mm 6.0 mm,Mid/forefoot,True to size,Soft,Bad,Good,Decent,Moderate,Medium,Medium,Stiff,Stiff,Moderate,Carbon plate,1,36.8 mm 41.0 mm,29.5 mm 35.0 mm,NormalWide,1,All seasons,1,#211 Bottom 42%,#40 Top 11%,,
New Balance,FuelCell SuperComp Trainer v3,"85
 Good!",$180,Tempo,Neutral,9.8 oz / 278g 9.8 oz / 278g,0,7.3 mm 6.0 mm,Mid/forefoot,True to size,Soft,Bad,Good,Decent,Moderate,Medium,Medium,Stiff,Stiff,Moderate,Carbon plate,1,36.8 mm 41.0 mm,29.5 mm 35.0 mm,NormalWide,1,All seasons,1,#211 Bottom 42%,#40 Top 11%,,
Altra,FWD VIA,"85
 Good!",$160,Daily running,Neutral,9 oz / 254g 9.5 oz / 269g,0,6.5 mm 4.0 mm,Mid/forefoot,Slightly small,Balanced,Decent,Decent,Decent,Moderate,Wide,Wide,Moderate,Stiff,Moderate,0,1,35.9 mm 37.0 mm,29.4 mm 33.0 mm,Normal,1,All seasons,1,#207 Bottom 43%,#134 Top 37%,,
Adidas,Galaxy 6,"82
 Good!",$60,Daily running,Neutral,11.7 oz / 332g 11.6 oz / 330g,0,11.0 mm 10.0 mm,Heel,True to size,Balanced,Bad,Bad,Decent,Warm,Wide,Wide,Stiff,Stiff,Flexible,0,0,33.9 mm,22.9 mm,Normal,1,All seasons,1,#286 Bottom 21%,#287 Bottom 21%,,
Hoka,Gaviota 5,"83
 Good!",$175,Daily running,Stability,10.5 oz / 299g 10.9 oz / 310g,0,2.2 mm 6.0 mm,Mid/forefoot,True to size,Soft,Decent,Bad,Good,Breathable,Wide,Wide,Stiff,Stiff,Moderate,0,0,34.9 mm 36.0 mm,32.7 mm 30.0 mm,NormalWide,1,SummerAll seasons,1,#258 Bottom 29%,#21 Top 6%,,
ASICS,Gel Contend 7,"84
 Good!",$65,Daily running,Neutral,9.5 oz / 268g 9.5 oz / 268g,0,9.6 mm 10.0 mm,HeelMid/forefoot,True to size,-,-,-,-,-,Medium,-,Stiff,-,Flexible,0,0,33.3 mm,23.7 mm,NormalX-Wide,1,-,1,#468 Bottom 27%,#364 Bottom 43%,,
ASICS,Gel Contend 8,"84
 Good!",$70,Daily running,Neutral,9.2 oz / 260g 10.3 oz / 293g,0,9.1 mm 10.0 mm,HeelMid/forefoot,True to size,Balanced,-,-,-,Breathable,Narrow,-,Stiff,Flexible,Stiff,0,0,31.1 mm,22.0 mm,NormalWideX-Wide,1,SummerAll seasons,1,#470 Bottom 27%,#341 Bottom 47%,,
ASICS,Gel Contend 9,"79
 Good!",$70,Daily running,Neutral,9.7 oz / 275g 9.7 oz / 275g,0,7.8 mm 8.0 mm,Mid/forefoot,True to size,Balanced,Bad,Good,Decent,Moderate,Medium,Medium,Moderate,Moderate,Stiff,0,0,31.2 mm 31.0 mm,23.4 mm 23.0 mm,NormalWideX-Wide,1,All seasons,1,#318 Bottom 13%,#88 Top 24%,,
ASICS,Gel Contend 9,"79
 Good!",$70,Daily running,Neutral,9.7 oz / 275g 9.7 oz / 275g,0,7.8 mm 8.0 mm,Mid/forefoot,True to size,Balanced,Bad,Good,Decent,Moderate,Medium,Medium,Moderate,Moderate,Stiff,0,0,31.2 mm 31.0 mm,23.4 mm 23.0 mm,NormalWideX-Wide,1,All seasons,1,#317 Bottom 13%,#88 Top 25%,,
ASICS,Gel Contend 9,"79
 Good!",$70,Daily running,Neutral,9.7 oz / 275g 9.7 oz / 275g,0,7.8 mm 8.0 mm,Mid/forefoot,True to size,Balanced,Bad,Good,Decent,Moderate,Medium,Medium,Moderate,Moderate,Stiff,0,0,31.2 mm 31.0 mm,23.4 mm 23.0 mm,NormalWideX-Wide,1,All seasons,1,#318 Bottom 13%,#88 Top 25%,,
