Brand,Name,Audience score,Price,Trail terrain,Arch support,Weight lab Weight brand,Lightweight,Drop lab Drop brand,Strike pattern,Size,Midsole softness,Plate,Toebox durability,Heel padding durability,Outsole durability,Breathability,Width / fit,Toebox width,Stiffness,Torsional rigidity,Heel counter stiffness,Lug depth,Heel stack lab Heel stack brand,Forefoot lab Forefoot brand,Widths available,For heavy runners,Season,Removable insole,Orthotic friendly,Waterproofing,Ranking,Popularity
Adidas,Terrex Agravic Speed Ultra,"90
 Superb!",$220,Light,Neutral,9.1 oz / 259g 9.5 oz / 270g,0,0.3 mm 8.0 mm,Mid/forefoot,Slightly large,Balanced,0,Good,Good,Decent,Moderate,Medium,Narrow,Moderate,Stiff,Flexible,2.5 mm,30.6 mm 38.0 mm,30.3 mm 30.0 mm,Normal,0,All seasons,1,1,-,#67 Top 19%,#163 Top 45%
Adidas,Terrex Speed Ultra,"90
 Superb!",$160,Light,Neutral,9.1 oz / 258g 9 oz / 255g,0,8.2 mm 8.0 mm,HeelMid/forefoot,True to size,-,0,-,-,-,-,Narrow,-,Stiff,Flexible,Flexible,2.6 mm,32.8 mm 26.0 mm,24.6 mm 18.0 mm,Normal,0,-,1,1,-,#45 Top 13%,#294 Bottom 20%
Altra,Experience Wild,"88
 Great!",$145,LightModerate,Neutral,10.1 oz / 285g 9.6 oz / 273g,0,4.3 mm 4.0 mm,Mid/forefoot,True to size,Soft,0,Decent,Decent,Good,Moderate,Wide,Wide,Moderate,Stiff,Moderate,3.6 mm,34.5 mm 34.0 mm,30.2 mm 30.0 mm,Normal,0,All seasons,1,1,-,#251 Top 39%,#308 Top 48%
Altra,Experience Wild 2,"79
 Good!",$140,Light,Neutral,9.4 oz / 266g 10.3 oz / 293g,0,6.1 mm 4.0 mm,Mid/forefoot,-,Balanced,0,Decent,Good,Good,Warm,Wide,Wide,Moderate,Moderate,Flexible,3.5 mm,32.3 mm 32.0 mm,26.2 mm 28.0 mm,Normal,0,All seasons,1,1,-,#315 Bottom 14%,#211 Bottom 42%
Altra,Lone Peak 5.0,"91
 Superb!",$130,LightModerate,Neutral,10.7 oz / 302g 10.6 oz / 301g,0,0.2 mm 0.0 mm,Mid/forefoot,True to size,-,Rock plate,-,-,-,-,Narrow,-,Stiff,Flexible,-,3.7 mm,24.5 mm 25.0 mm,24.3 mm 25.0 mm,Normal,0,-,1,1,-,#62 Top 10%,#63 Top 10%
Altra,Lone Peak 6,"89
 Great!",$140,ModerateTechnical,Neutral,9.8 oz / 278g 9.7 oz / 275g,0,0.6 mm 0.0 mm,Mid/forefoot,True to size,-,Rock plate,-,-,-,-,Wide,-,Stiff,-,-,4.4 mm,25.1 mm 25.0 mm,24.5 mm 25.0 mm,NormalWide,0,-,0,0,-,#139 Top 22%,#290 Top 45%
Altra,Lone Peak 7,"86
 Good!",$150,Moderate,Neutral,10.4 oz / 294g 11 oz / 312g,0,0.2 mm 0.0 mm,Mid/forefoot,True to size,Balanced,0,-,-,-,Moderate,Narrow,-,Stiff,Flexible,Flexible,3.4 mm,23.3 mm 25.0 mm,23.1 mm 25.0 mm,NormalWide,0,All seasons,1,1,-,#387 Bottom 40%,#227 Top 36%
Altra,Lone Peak 8,"81
 Good!",$140,LightModerate,Neutral,10.2 oz / 288g 10.7 oz / 303g,0,1.4 mm 0.0 mm,Mid/forefoot,True to size,Balanced,0,Good,Decent,Decent,Moderate,Medium,Wide,Stiff,Flexible,Flexible,3.0 mm,22.7 mm 25.0 mm,21.3 mm 25.0 mm,NormalWide,0,All seasons,1,1,-,#540 Bottom 16%,#177 Top 28%
Altra,Lone Peak 9,"91
 Superb!",$140,LightModerate,Neutral,10.9 oz / 309g 10.4 oz / 295g,0,0.0 mm 0.0 mm,Mid/forefoot,True to size,Balanced,0,Decent,Decent,Good,Warm,Wide,Wide,Moderate,Moderate,Flexible,3.8 mm,23.3 mm 25.0 mm,23.3 mm 25.0 mm,NormalWide,0,All seasons,1,1,-,#30 Top 9%,#42 Top 12%
Altra,Lone Peak 9,"91
 Superb!",$140,LightModerate,Neutral,10.9 oz / 309g 10.4 oz / 295g,0,0.0 mm 0.0 mm,Mid/forefoot,True to size,Balanced,0,Decent,Decent,Good,Warm,Wide,Wide,Moderate,Moderate,Flexible,3.8 mm,23.3 mm 25.0 mm,23.3 mm 25.0 mm,NormalWide,0,All seasons,1,1,-,#30 Top 9%,#42 Top 12%
Altra,Lone Peak 9,"91
 Superb!",$140,LightModerate,Neutral,10.9 oz / 309g 10.4 oz / 295g,0,0.0 mm 0.0 mm,Mid/forefoot,True to size,Balanced,0,Decent,Decent,Good,Warm,Wide,Wide,Moderate,Moderate,Flexible,3.8 mm,23.3 mm 25.0 mm,23.3 mm 25.0 mm,NormalWide,0,All seasons,1,1,-,#30 Top 9%,#42 Top 12%
Altra,Lone Peak 9,"91
 Superb!",$140,LightModerate,Neutral,10.9 oz / 309g 10.4 oz / 295g,0,0.0 mm 0.0 mm,Mid/forefoot,True to size,Balanced,0,Decent,Decent,Good,Warm,Wide,Wide,Moderate,Moderate,Flexible,3.8 mm,23.3 mm 25.0 mm,23.3 mm 25.0 mm,NormalWide,0,All seasons,1,1,-,#29 Top 8%,#42 Top 12%
Altra,Lone Peak 9,"91
 Superb!",$140,LightModerate,Neutral,10.9 oz / 309g 10.4 oz / 295g,0,0.0 mm 0.0 mm,Mid/forefoot,True to size,Balanced,0,Decent,Decent,Good,Warm,Wide,Wide,Moderate,Moderate,Flexible,3.8 mm,23.3 mm 25.0 mm,23.3 mm 25.0 mm,NormalWide,0,All seasons,1,1,-,#29 Top 8%,#42 Top 12%
Altra,Lone Peak 9,"91
 Superb!",$140,LightModerate,Neutral,10.9 oz / 309g 10.4 oz / 295g,0,0.0 mm 0.0 mm,Mid/forefoot,True to size,Balanced,0,Decent,Decent,Good,Warm,Wide,Wide,Moderate,Moderate,Flexible,3.8 mm,23.3 mm 25.0 mm,23.3 mm 25.0 mm,NormalWide,0,All seasons,1,1,-,#30 Top 9%,#42 Top 12%
Altra,Mont Blanc,"79
 Good!",$180,LightModerate,Neutral,9.6 oz / 272g 9.9 oz / 280g,0,0.0 mm,Mid/forefoot,True to size,-,0,-,-,-,-,Medium,-,Stiff,-,-,2.8 mm,33.8 mm 30.0 mm,33.8 mm,NormalWide,0,-,0,0,-,#317 Bottom 13%,#232 Bottom 36%
Altra,Mont Blanc Carbon,"86
 Good!",$260,Moderate,Neutral,8.9 oz / 251g 9.3 oz / 264g,0,0.3 mm 0.0 mm,Mid/forefoot,True to size,Soft,Carbon plate,Decent,Bad,Good,Moderate,Medium,Wide,Stiff,Flexible,Flexible,3.5 mm,27.2 mm 29.0 mm,26.9 mm 29.0 mm,Normal,0,All seasons,1,1,-,#180 Top 49%,#263 Bottom 28%
Altra,Olympus 5,"83
 Good!",$170,LightModerate,Neutral,11.5 oz / 325g 12.3 oz / 350g,0,2.0 mm 0.0 mm,Mid/forefoot,Slightly small,Balanced,0,-,-,-,Moderate,Wide,-,Stiff,Moderate,Moderate,3.0 mm,33.0 mm 33.0 mm,31.0 mm 33.0 mm,Normal,0,All seasons,1,1,-,#503 Bottom 22%,#284 Top 44%
Altra,Olympus 6,"82
 Good!",$175,LightModerate,Neutral,12.6 oz / 357g 12.5 oz / 354g,0,0.7 mm 0.0 mm,Mid/forefoot,Half size small,Balanced,0,Very good,Good,Good,Breathable,Medium,Wide,Stiff,Stiff,Moderate,3.5 mm,32.2 mm 35.0 mm,31.5 mm 35.0 mm,Normal,1,SummerAll seasons,1,1,-,#274 Bottom 25%,#106 Top 29%
Altra,Olympus 6,"82
 Good!",$175,LightModerate,Neutral,12.6 oz / 357g 12.5 oz / 354g,0,0.7 mm 0.0 mm,Mid/forefoot,Half size small,Balanced,0,Very good,Good,Good,Breathable,Medium,Wide,Stiff,Stiff,Moderate,3.5 mm,32.2 mm 35.0 mm,31.5 mm 35.0 mm,Normal,1,SummerAll seasons,1,1,-,#274 Bottom 25%,#106 Top 29%
Altra,Olympus 6,"82
 Good!",$175,LightModerate,Neutral,12.6 oz / 357g 12.5 oz / 354g,0,0.7 mm 0.0 mm,Mid/forefoot,Half size small,Balanced,0,Very good,Good,Good,Breathable,Medium,Wide,Stiff,Stiff,Moderate,3.5 mm,32.2 mm 35.0 mm,31.5 mm 35.0 mm,Normal,1,SummerAll seasons,1,1,-,#274 Bottom 25%,#106 Top 29%
Altra,Olympus 6,"82
 Good!",$175,LightModerate,Neutral,12.6 oz / 357g 12.5 oz / 354g,0,0.7 mm 0.0 mm,Mid/forefoot,Half size small,Balanced,0,Very good,Good,Good,Breathable,Medium,Wide,Stiff,Stiff,Moderate,3.5 mm,32.2 mm 35.0 mm,31.5 mm 35.0 mm,Normal,1,SummerAll seasons,1,1,-,#274 Bottom 25%,#106 Top 29%
Altra,Olympus 6,"82
 Good!",$175,LightModerate,Neutral,12.6 oz / 357g 12.5 oz / 354g,0,0.7 mm 0.0 mm,Mid/forefoot,Half size small,Balanced,0,Very good,Good,Good,Breathable,Medium,Wide,Stiff,Stiff,Moderate,3.5 mm,32.2 mm 35.0 mm,31.5 mm 35.0 mm,Normal,1,SummerAll seasons,1,1,-,#274 Bottom 25%,#106 Top 29%
Altra,Outroad,"81
 Good!",$140,Light,Neutral,10.1 oz / 287g 10.7 oz / 303g,0,0.1 mm 0.0 mm,Mid/forefoot,Slightly small,Balanced,0,-,-,-,Moderate,Medium,Medium,Stiff,Moderate,Flexible,2.3 mm,25.1 mm 27.0 mm,25.0 mm 27.0 mm,Normal,0,All seasons,1,1,-,#550 Bottom 14%,#510 Bottom 21%
Altra,Outroad 2,"79
 Good!",$120,Light,Neutral,10.3 oz / 291g 10.1 oz / 286g,0,1.4 mm 0.0 mm,Mid/forefoot,Slightly small,Balanced,0,Bad,Decent,Good,Moderate,Medium,Wide,Stiff,Moderate,Moderate,2.2 mm,26.9 mm 27.5 mm,25.5 mm 27.5 mm,Normal,0,All seasons,1,1,-,#581 Bottom 10%,#552 Bottom 14%
Altra,Outroad 3,"81
 Good!",$130,Light,Neutral,9.2 oz / 261g 10.7 oz / 303g,0,0.6 mm 0.0 mm,Mid/forefoot,Slightly small,Balanced,0,Decent,Bad,Bad,Warm,Medium,Wide,Stiff,Moderate,Flexible,1.5 mm,23.8 mm 27.0 mm,23.2 mm 27.0 mm,Normal,0,All seasons,1,1,-,#289 Bottom 21%,#272 Bottom 26%
Altra,Outroad 3,"81
 Good!",$130,Light,Neutral,9.2 oz / 261g 10.7 oz / 303g,0,0.6 mm 0.0 mm,Mid/forefoot,Slightly small,Balanced,0,Decent,Bad,Bad,Warm,Medium,Wide,Stiff,Moderate,Flexible,1.5 mm,23.8 mm 27.0 mm,23.2 mm 27.0 mm,Normal,0,All seasons,1,1,-,#289 Bottom 21%,#272 Bottom 26%
Altra,Outroad 3,"81
 Good!",$130,Light,Neutral,9.2 oz / 261g 10.7 oz / 303g,0,0.6 mm 0.0 mm,Mid/forefoot,Slightly small,Balanced,0,Decent,Bad,Bad,Warm,Medium,Wide,Stiff,Moderate,Flexible,1.5 mm,23.8 mm 27.0 mm,23.2 mm 27.0 mm,Normal,0,All seasons,1,1,-,#289 Bottom 21%,#272 Bottom 26%
Altra,Outroad 3,"81
 Good!",$130,Light,Neutral,9.2 oz / 261g 10.7 oz / 303g,0,0.6 mm 0.0 mm,Mid/forefoot,Slightly small,Balanced,0,Decent,Bad,Bad,Warm,Medium,Wide,Stiff,Moderate,Flexible,1.5 mm,23.8 mm 27.0 mm,23.2 mm 27.0 mm,Normal,0,All seasons,1,1,-,#289 Bottom 21%,#272 Bottom 26%
Altra,Superior 6,"78
 Decent!",$130,LightModerate,Neutral,9.6 oz / 272g 9.1 oz / 258g,0,0.1 mm 0.0 mm,Mid/forefoot,Slightly small,Balanced,0,Very bad,Decent,Good,Breathable,Medium,Wide,Stiff,Moderate,Flexible,3.3 mm,22.1 mm 20.5 mm,22.0 mm 20.5 mm,Normal,0,SummerAll seasons,1,1,-,#324 Bottom 11%,#260 Bottom 29%
Altra,Superior 6,"78
 Decent!",$130,LightModerate,Neutral,9.6 oz / 272g 9.1 oz / 258g,0,0.1 mm 0.0 mm,Mid/forefoot,Slightly small,Balanced,0,Very bad,Decent,Good,Breathable,Medium,Wide,Stiff,Moderate,Flexible,3.3 mm,22.1 mm 20.5 mm,22.0 mm 20.5 mm,Normal,0,SummerAll seasons,1,1,-,#324 Bottom 11%,#260 Bottom 29%
Altra,Superior 6,"78
 Decent!",$130,LightModerate,Neutral,9.6 oz / 272g 9.1 oz / 258g,0,0.1 mm 0.0 mm,Mid/forefoot,Slightly small,Balanced,0,Very bad,Decent,Good,Breathable,Medium,Wide,Stiff,Moderate,Flexible,3.3 mm,22.1 mm 20.5 mm,22.0 mm 20.5 mm,Normal,0,SummerAll seasons,1,1,-,#324 Bottom 11%,#260 Bottom 29%
Altra,Superior 6,"78
 Decent!",$130,LightModerate,Neutral,9.6 oz / 272g 9.1 oz / 258g,0,0.1 mm 0.0 mm,Mid/forefoot,Slightly small,Balanced,0,Very bad,Decent,Good,Breathable,Medium,Wide,Stiff,Moderate,Flexible,3.3 mm,22.1 mm 20.5 mm,22.0 mm 20.5 mm,Normal,0,SummerAll seasons,1,1,-,#324 Bottom 11%,#260 Bottom 29%
Altra,Superior 6,"78
 Decent!",$130,LightModerate,Neutral,9.6 oz / 272g 9.1 oz / 258g,0,0.1 mm 0.0 mm,Mid/forefoot,Slightly small,Balanced,0,Very bad,Decent,Good,Breathable,Medium,Wide,Stiff,Moderate,Flexible,3.3 mm,22.1 mm 20.5 mm,22.0 mm 20.5 mm,Normal,0,SummerAll seasons,1,1,-,#324 Bottom 11%,#260 Bottom 29%
Altra,Superior 6,"78
 Decent!",$130,LightModerate,Neutral,9.6 oz / 272g 9.1 oz / 258g,0,0.1 mm 0.0 mm,Mid/forefoot,Slightly small,Balanced,0,Very bad,Decent,Good,Breathable,Medium,Wide,Stiff,Moderate,Flexible,3.3 mm,22.1 mm 20.5 mm,22.0 mm 20.5 mm,Normal,0,SummerAll seasons,1,1,-,#324 Bottom 11%,#260 Bottom 29%
Altra,Superior 6,"78
 Decent!",$130,LightModerate,Neutral,9.6 oz / 272g 9.1 oz / 258g,0,0.1 mm 0.0 mm,Mid/forefoot,Slightly small,Balanced,0,Very bad,Decent,Good,Breathable,Medium,Wide,Stiff,Moderate,Flexible,3.3 mm,22.1 mm 20.5 mm,22.0 mm 20.5 mm,Normal,0,SummerAll seasons,1,1,-,#324 Bottom 11%,#260 Bottom 29%
Altra,Timp 4,"78
 Decent!",$160,LightModerate,Neutral,11.1 oz / 316g 10.6 oz / 300g,0,0.1 mm 0.0 mm,Mid/forefoot,True to size,Balanced,0,-,-,-,Moderate,Medium,-,Stiff,Flexible,Flexible,2.9 mm,29.0 mm 30.0 mm,28.9 mm 30.0 mm,Normal,0,All seasons,1,1,-,#595 Bottom 8%,#507 Bottom 21%
Altra,Timp 5,"80
 Good!",$155,LightModerate,Neutral,9.5 oz / 269g 9.8 oz / 277g,0,-0.1 mm 0.0 mm,Mid/forefoot,Slightly small,Balanced,0,Good,Decent,Good,Moderate,Wide,Wide,Stiff,Stiff,Moderate,3.0 mm,28.6 mm 29.0 mm,28.7 mm 29.0 mm,Normal,0,All seasons,1,1,-,#304 Bottom 17%,#138 Top 38%
Altra,Timp 5,"80
 Good!",$155,LightModerate,Neutral,9.5 oz / 269g 9.8 oz / 277g,0,-0.1 mm 0.0 mm,Mid/forefoot,Slightly small,Balanced,0,Good,Decent,Good,Moderate,Wide,Wide,Stiff,Stiff,Moderate,3.0 mm,28.6 mm 29.0 mm,28.7 mm 29.0 mm,Normal,0,All seasons,1,1,-,#304 Bottom 17%,#138 Top 38%
Altra,Timp 5,"80
 Good!",$155,LightModerate,Neutral,9.5 oz / 269g 9.8 oz / 277g,0,-0.1 mm 0.0 mm,Mid/forefoot,Slightly small,Balanced,0,Good,Decent,Good,Moderate,Wide,Wide,Stiff,Stiff,Moderate,3.0 mm,28.6 mm 29.0 mm,28.7 mm 29.0 mm,Normal,0,All seasons,1,1,-,#304 Bottom 17%,#138 Top 38%
Altra,Timp 5,"80
 Good!",$155,LightModerate,Neutral,9.5 oz / 269g 9.8 oz / 277g,0,-0.1 mm 0.0 mm,Mid/forefoot,Slightly small,Balanced,0,Good,Decent,Good,Moderate,Wide,Wide,Stiff,Stiff,Moderate,3.0 mm,28.6 mm 29.0 mm,28.7 mm 29.0 mm,Normal,0,All seasons,1,1,-,#304 Bottom 17%,#138 Top 38%
Altra,Timp 5,"80
 Good!",$155,LightModerate,Neutral,9.5 oz / 269g 9.8 oz / 277g,0,-0.1 mm 0.0 mm,Mid/forefoot,Slightly small,Balanced,0,Good,Decent,Good,Moderate,Wide,Wide,Stiff,Stiff,Moderate,3.0 mm,28.6 mm 29.0 mm,28.7 mm 29.0 mm,Normal,0,All seasons,1,1,-,#304 Bottom 17%,#138 Top 38%
Altra,Timp 5,"80
 Good!",$155,LightModerate,Neutral,9.5 oz / 269g 9.8 oz / 277g,0,-0.1 mm 0.0 mm,Mid/forefoot,Slightly small,Balanced,0,Good,Decent,Good,Moderate,Wide,Wide,Stiff,Stiff,Moderate,3.0 mm,28.6 mm 29.0 mm,28.7 mm 29.0 mm,Normal,0,All seasons,1,1,-,#304 Bottom 17%,#138 Top 38%
Altra,Timp 5,"80
 Good!",$155,LightModerate,Neutral,9.5 oz / 269g 9.8 oz / 277g,0,-0.1 mm 0.0 mm,Mid/forefoot,Slightly small,Balanced,0,Good,Decent,Good,Moderate,Wide,Wide,Stiff,Stiff,Moderate,3.0 mm,28.6 mm 29.0 mm,28.7 mm 29.0 mm,Normal,0,All seasons,1,1,-,#304 Bottom 17%,#138 Top 38%
Altra,Timp 5,"80
 Good!",$155,LightModerate,Neutral,9.5 oz / 269g 9.8 oz / 277g,0,-0.1 mm 0.0 mm,Mid/forefoot,Slightly small,Balanced,0,Good,Decent,Good,Moderate,Wide,Wide,Stiff,Stiff,Moderate,3.0 mm,28.6 mm 29.0 mm,28.7 mm 29.0 mm,Normal,0,All seasons,1,1,-,#304 Bottom 17%,#138 Top 38%
Altra,Timp 5,"80
 Good!",$155,LightModerate,Neutral,9.5 oz / 269g 9.8 oz / 277g,0,-0.1 mm 0.0 mm,Mid/forefoot,Slightly small,Balanced,0,Good,Decent,Good,Moderate,Wide,Wide,Stiff,Stiff,Moderate,3.0 mm,28.6 mm 29.0 mm,28.7 mm 29.0 mm,Normal,0,All seasons,1,1,-,#304 Bottom 17%,#138 Top 38%
Altra,Timp 5 GTX,"67
 Bad!",$175,LightModerate,Neutral,11 oz / 312g 11.7 oz / 331g,0,0.3 mm 0.0 mm,Mid/forefoot,-,Soft,0,Decent,Decent,Good,Warm,Wide,Wide,Stiff,Stiff,Flexible,3.5 mm,28.9 mm 29.0 mm,28.6 mm 29.0 mm,Normal,0,Winter,1,1,Waterproof,#365 Bottom 1%,#280 Bottom 23%
ASICS,Gel Excite Trail 2,"81
 Good!",$85,Light,Neutral,10.3 oz / 292g 10.4 oz / 296g,0,10.1 mm 8.0 mm,Heel,True to size,Balanced,0,Very bad,Bad,Decent,Moderate,Medium,Medium,Flexible,Stiff,Stiff,4.0 mm,37.7 mm 36.0 mm,27.6 mm 28.0 mm,Normal,1,All seasons,1,1,-,#293 Bottom 20%,#205 Bottom 44%
ASICS,Gel Excite Trail 2,"81
 Good!",1750820Rp,Light,Neutral,10.3 oz / 292g 10.4 oz / 296g,0,10.1 mm 8.0 mm,Heel,True to size,Balanced,0,Very bad,Bad,Decent,Moderate,Medium,Medium,Flexible,Stiff,Stiff,4.0 mm,37.7 mm 36.0 mm,27.6 mm 28.0 mm,Normal,1,All seasons,1,1,-,#293 Bottom 20%,#205 Bottom 44%
ASICS,Gel Excite Trail 2,"81
 Good!",$85,Light,Neutral,10.3 oz / 292g 10.4 oz / 296g,0,10.1 mm 8.0 mm,Heel,True to size,Balanced,0,Very bad,Bad,Decent,Moderate,Medium,Medium,Flexible,Stiff,Stiff,4.0 mm,37.7 mm 36.0 mm,27.6 mm 28.0 mm,Normal,1,All seasons,1,1,-,#293 Bottom 20%,#205 Bottom 44%
ASICS,Gel Excite Trail 2,"81
 Good!",$85,Light,Neutral,10.3 oz / 292g 10.4 oz / 296g,0,10.1 mm 8.0 mm,Heel,True to size,Balanced,0,Very bad,Bad,Decent,Moderate,Medium,Medium,Flexible,Stiff,Stiff,4.0 mm,37.7 mm 36.0 mm,27.6 mm 28.0 mm,Normal,1,All seasons,1,1,-,#293 Bottom 20%,#205 Bottom 44%
ASICS,Gel Excite Trail 2,"81
 Good!",$85,Light,Neutral,10.3 oz / 292g 10.4 oz / 296g,0,10.1 mm 8.0 mm,Heel,True to size,Balanced,0,Very bad,Bad,Decent,Moderate,Medium,Medium,Flexible,Stiff,Stiff,4.0 mm,37.7 mm 36.0 mm,27.6 mm 28.0 mm,Normal,1,All seasons,1,1,-,#293 Bottom 20%,#205 Bottom 44%
ASICS,Gel Excite Trail 2,"81
 Good!",$85,Light,Neutral,10.3 oz / 292g 10.4 oz / 296g,0,10.1 mm 8.0 mm,Heel,True to size,Balanced,0,Very bad,Bad,Decent,Moderate,Medium,Medium,Flexible,Stiff,Stiff,4.0 mm,37.7 mm 36.0 mm,27.6 mm 28.0 mm,Normal,1,All seasons,1,1,-,#293 Bottom 20%,#205 Bottom 44%
ASICS,Gel Excite Trail 2,"81
 Good!",$85,Light,Neutral,10.3 oz / 292g 10.4 oz / 296g,0,10.1 mm 8.0 mm,Heel,True to size,Balanced,0,Very bad,Bad,Decent,Moderate,Medium,Medium,Flexible,Stiff,Stiff,4.0 mm,37.7 mm 36.0 mm,27.6 mm 28.0 mm,Normal,1,All seasons,1,1,-,#293 Bottom 20%,#205 Bottom 44%
ASICS,Gel Excite Trail 2,"81
 Good!",$85,Light,Neutral,10.3 oz / 292g 10.4 oz / 296g,0,10.1 mm 8.0 mm,Heel,True to size,Balanced,0,Very bad,Bad,Decent,Moderate,Medium,Medium,Flexible,Stiff,Stiff,4.0 mm,37.7 mm 36.0 mm,27.6 mm 28.0 mm,Normal,1,All seasons,1,1,-,#293 Bottom 20%,#205 Bottom 44%
ASICS,Gel Excite Trail 2,"81
 Good!",$85,Light,Neutral,10.3 oz / 292g 10.4 oz / 296g,0,10.1 mm 8.0 mm,Heel,True to size,Balanced,0,Very bad,Bad,Decent,Moderate,Medium,Medium,Flexible,Stiff,Stiff,4.0 mm,37.7 mm 36.0 mm,27.6 mm 28.0 mm,Normal,1,All seasons,1,1,-,#293 Bottom 20%,#205 Bottom 44%
ASICS,Gel Trabuco 12,"90
 Superb!",$140,ModerateTechnical,Neutral,10.5 oz / 299g 10.9 oz / 309g,0,7.8 mm 8.0 mm,Mid/forefoot,True to size,Soft,Rock plate,Good,Good,Good,Moderate,Medium,Wide,Moderate,Moderate,Moderate,4.5 mm,35.4 mm 36.0 mm,27.6 mm 28.0 mm,Normal,0,All seasons,1,1,-,#111 Top 18%,#166 Top 26%
ASICS,Gel Trabuco 13,"88
 Great!",$140,Light,Neutral,10.2 oz / 288g 10 oz / 283g,0,7.0 mm 8.0 mm,Mid/forefoot,True to size,Balanced,Rock plate,Good,Good,Good,Moderate,Medium,Medium,Stiff,Stiff,Stiff,3.3 mm,33.8 mm 34.0 mm,26.8 mm 26.0 mm,Normal,0,All seasons,1,1,-,#135 Top 37%,#108 Top 30%
ASICS,Gel Trabuco 13,"88
 Great!",$140,Light,Neutral,10.2 oz / 288g 10 oz / 283g,0,7.0 mm 8.0 mm,Mid/forefoot,True to size,Balanced,Rock plate,Good,Good,Good,Moderate,Medium,Medium,Stiff,Stiff,Stiff,3.3 mm,33.8 mm 34.0 mm,26.8 mm 26.0 mm,Normal,0,All seasons,1,1,-,#135 Top 37%,#108 Top 30%
ASICS,Metafuji Trail,"90
 Superb!",$250,Light,Neutral,9.1 oz / 258g 9.2 oz / 261g,0,10.3 mm 5.0 mm,Heel,True to size,Soft,Carbon plate,Very bad,Good,Decent,Breathable,Medium,Narrow,Stiff,Stiff,Moderate,2.7 mm,44.7 mm 44.0 mm,34.4 mm 39.0 mm,NormalWide,0,SummerAll seasons,1,1,-,#61 Top 17%,#300 Bottom 18%
ASICS,Trabuco Max 3,"90
 Superb!",$160,ModerateTechnical,Neutral,10.9 oz / 308g 10.5 oz / 298g,0,8.5 mm 5.0 mm,HeelMid/forefoot,Slightly small,Soft,0,Good,Good,Decent,Warm,Medium,Medium,Stiff,Stiff,Stiff,4.0 mm,42.4 mm 43.0 mm,33.9 mm 38.0 mm,Normal,0,All seasons,1,1,-,#76 Top 12%,#165 Top 26%
ASICS,Trabuco Max 4,"88
 Great!",$160,Light,Neutral,11 oz / 312g 0.2 oz / 5g,0,6.1 mm 5.0 mm,Mid/forefoot,Half size small,Balanced,0,Decent,Good,Decent,Moderate,Medium,Medium,Stiff,Stiff,Stiff,3.1 mm,39.3 mm 41.0 mm,33.2 mm 36.0 mm,Normal,0,All seasons,1,1,-,#134 Top 37%,#107 Top 30%
ASICS,Trabuco Max 4,"88
 Great!",$160,Light,Neutral,11 oz / 312g 0.2 oz / 5g,0,6.1 mm 5.0 mm,Mid/forefoot,Half size small,Balanced,0,Decent,Good,Decent,Moderate,Medium,Medium,Stiff,Stiff,Stiff,3.1 mm,39.3 mm 41.0 mm,33.2 mm 36.0 mm,Normal,0,All seasons,1,1,-,#134 Top 37%,#107 Top 30%
ASICS,Trabuco Max 4,"88
 Great!",$160,Light,Neutral,11 oz / 312g 0.2 oz / 5g,0,6.1 mm 5.0 mm,Mid/forefoot,Half size small,Balanced,0,Decent,Good,Decent,Moderate,Medium,Medium,Stiff,Stiff,Stiff,3.1 mm,39.3 mm 41.0 mm,33.2 mm 36.0 mm,Normal,0,All seasons,1,1,-,#136 Top 37%,#108 Top 30%
Brooks,Caldera 6,"88
 Great!",$150,LightModerate,Neutral,11.1 oz / 315g 11.1 oz / 314g,0,12.1 mm 6.0 mm,Heel,True to size,Soft,0,Very good,Decent,Good,Moderate,Medium,Medium,Stiff,Stiff,Stiff,3.5 mm,38.4 mm 36.0 mm,26.3 mm 30.0 mm,Normal,0,All seasons,1,1,-,#245 Top 38%,#446 Bottom 31%
Brooks,Caldera 7,"88
 Great!",$150,LightModerate,Neutral,10.8 oz / 305g 10.6 oz / 300g,0,8.9 mm 6.0 mm,HeelMid/forefoot,True to size,Soft,0,Decent,Good,Decent,Breathable,Medium,Medium,Stiff,Stiff,Stiff,4.0 mm,36.7 mm 39.0 mm,27.8 mm 33.0 mm,Normal,0,SummerAll seasons,1,1,-,#260 Top 41%,#389 Bottom 39%
Brooks,Caldera 8,"89
 Great!",$150,LightModerate,Neutral,10.9 oz / 309g 10.9 oz / 309g,0,8.8 mm 6.0 mm,HeelMid/forefoot,True to size,Soft,0,Bad,Good,Decent,Moderate,Medium,Medium,Moderate,Stiff,Stiff,3.6 mm,36.7 mm 39.0 mm,27.9 mm 33.0 mm,Normal,0,All seasons,1,1,-,#87 Top 24%,#168 Top 46%
Brooks,Caldera 8,"89
 Great!",$150,LightModerate,Neutral,10.9 oz / 309g 10.9 oz / 309g,0,8.8 mm 6.0 mm,HeelMid/forefoot,True to size,Soft,0,Bad,Good,Decent,Moderate,Medium,Medium,Moderate,Stiff,Stiff,3.6 mm,36.7 mm 39.0 mm,27.9 mm 33.0 mm,Normal,0,All seasons,1,1,-,#88 Top 24%,#169 Top 46%
